,Account Name,Tweet Date,Tweet ID,Text,Favorite Count,Retweet Count,Language,Account Created Date,Followers Count,Account Location,Compound,Positive,Negative,Neutral
129,Ripple_XRP_News,Wed Jan 24 14:46:16 +0000 2018,956176330428747776,"Korea’s Impact Continues

Though Korean markets continued to be a significant driver of #XRP activity during the qu… https://t.co/WlDR9WM3Ff",35,19,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.2023,0.096,0.0,0.904
130,Ripple_XRP_News,Wed Jan 24 14:38:50 +0000 2018,956174456858214400,XRP became available across more than 50 exchanges globally-which was likely a driver of growth as well. This is th… https://t.co/0KkYxmOnGp,37,31,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.5719,0.207,0.0,0.793
131,Ripple_XRP_News,Wed Jan 24 14:30:26 +0000 2018,956172346884313088,"@Tifosa1982 @JoelKatz Try again, it works for me. https://t.co/BRDviqvt4A",0,0,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
132,Ripple_XRP_News,Wed Jan 24 14:19:40 +0000 2018,956169637040975872,"Q4 2017 XRP Markets Report

#xrp #ripple $xrp #CryptoNews 

https://t.co/V2H2glhJj5",39,23,es,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
133,Ripple_XRP_News,Wed Jan 24 10:22:53 +0000 2018,956110048836583424,"26.01.2018 Blockchain Conference
Speaker: @bgarlinghouse

#xrp #ripple #blockchain #conference #CryptoNews… https://t.co/nD5DHWhJm3",50,36,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
134,Ripple_XRP_News,Tue Jan 23 15:50:50 +0000 2018,955830190818590721,"You can do it, #HODL on! 

#xrp #ripple #btc #bitcoin #altcoin #cryptocrash #cryptomarket https://t.co/Ov59fR7a9s",39,17,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
135,Ripple_XRP_News,Mon Jan 22 21:47:37 +0000 2018,955557588757827584,@skynetcapital @JoelKatz He developed encrypted cloud storage and enterprise messaging systems for organizations li… https://t.co/7qlKTu7MM3,9,0,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
136,Ripple_XRP_News,Mon Jan 22 21:36:00 +0000 2018,955554667311849474,"Why wouldn’t banks just make their own version (of XRP)? 

@JoelKatz’s answer...

$XRP #ripple #xrp #cryptocurrency… https://t.co/Oyf0F2T2w0",88,37,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
137,Ripple_XRP_News,Sat Jan 20 10:39:13 +0000 2018,954664607670587392,@LTCFoundation  https://t.co/BBtt9UjXOz,6,1,und,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
138,Ripple_XRP_News,Fri Jan 19 18:16:16 +0000 2018,954417238127280128,"@Ripple Yes, I own #XRP
Yes, it’s decentralized 
No, @Ripple cannot freeze my XRP
Yes, FI’s use XRP
No, it’s not ju… https://t.co/X4x9E4jexD",86,26,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.5502,0.273,0.187,0.54
139,Ripple_XRP_News,Fri Jan 19 18:12:39 +0000 2018,954416329511133184,"Yes, I own #XRP
Yes, it’s decentralized 
No, @Ripple cannot freeze my XRP
Yes, FI’s use XRP
No, it’s not just for b… https://t.co/KtxIRpTDxY",83,33,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.5502,0.264,0.181,0.555
140,Ripple_XRP_News,Fri Jan 19 00:00:48 +0000 2018,954141554251390978,"9. Can Ripple create more XRP?

No. Ripple the company didn’t create XRP; 100 billion XRP was created before the co… https://t.co/drKKj6vezr",16,6,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.4062,0.232,0.093,0.675
